y_pred,y_pred_price,y_true,signal,direction_pred,direction_true,fecha_inicio_ventana,fecha_fin_ventana,error,abs_error,sq_error,horizon,threshold_pips,pnl,pnl_cum
1.0948484494795498,1.0948484494795498,1.07628,0.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0185684494795499,0.0185684494795499,0.0003447873160745,1,12.0,1.07628,1.07628
1.093912166067751,1.093912166067751,1.07951,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0144021660677511,0.0144021660677511,0.000207422387443,1,12.0,1.07951,2.15579
1.093504003606841,1.093504003606841,1.07617,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.017334003606841,0.017334003606841,0.0003004676810419,1,12.0,1.07617,3.23196
1.093106894463763,1.093106894463763,1.07634,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0167668944637628,0.0167668944637628,0.0002811287499589,1,12.0,1.07634,4.3083
1.093127591329354,1.093127591329354,1.07943,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0136975913293539,0.0136975913293539,0.0001876240082259,1,12.0,1.07943,5.38773
1.0934764149103675,1.0934764149103675,1.08742,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0060564149103676,0.0060564149103676,3.668016156652396e-05,1,12.0,1.08742,6.475149999999999
1.09375739136743,1.09375739136743,1.09908,1.0,1.0,1.0,2023-12-06,2025-11-10,0.0053226086325699,0.0053226086325699,2.8330162655508123e-05,1,12.0,1.09908,7.574229999999999
1.09527247579418,1.09527247579418,1.08943,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,-0.0058424757941801,0.0058424757941801,3.413452340558132e-05,1,12.0,1.08943,8.663659999999998
1.0959175534316743,1.0959175534316743,1.09228,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0036375534316743,0.0036375534316743,1.3231794968286049e-05,1,12.0,1.09228,9.75594
1.0984735685804952,1.0984735685804952,1.09794,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0005335685804952,0.0005335685804952,2.846954300917131e-07,1,12.0,1.09794,10.853879999999998
1.09943882274944,1.09943882274944,1.09414,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0052988227494401,0.0052988227494401,2.8077522529984548e-05,1,12.0,1.09414,11.948019999999998
1.1001998325357147,1.1001998325357147,1.10111,1.0,1.0,1.0,2023-12-06,2025-11-10,0.0009101674642852,0.0009101674642852,8.284048130435222e-07,1,12.0,1.10111,13.049129999999998
1.1010317376382217,1.1010317376382217,1.10108,0.0,-1.0,-1.0,2023-12-06,2025-11-10,4.826236177835064e-05,4.826236177835064e-05,2.3292555644244e-09,1,12.0,1.10108,14.150209999999998
1.101546721190856,1.101546721190856,1.1041,0.0,1.0,1.0,2023-12-06,2025-11-10,0.002553278809144,0.002553278809144,6.519232677223914e-06,1,12.0,1.1041,15.254309999999998
1.1047512060385358,1.1047512060385358,1.1106,0.0,1.0,1.0,2023-12-06,2025-11-10,0.0058487939614642,0.0058487939614642,3.4208390803660146e-05,1,12.0,1.1106,16.36491
1.105568998687633,1.105568998687633,1.10615,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.000581001312367,0.000581001312367,3.375625249722304e-07,1,12.0,1.10615,17.471059999999998
1.1061345521917645,1.1061345521917645,1.10384,0.0,-1.0,-1.0,2023-12-06,2025-11-10,-0.0022945521917643,0.0022945521917643,5.264969760730499e-06,1,12.0,1.10384,18.5749
1.1069475416775307,1.1069475416775307,1.09406,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0128875416775307,0.0128875416775307,0.00016608873049,1,12.0,1.09406,19.66896
1.1083904639005469,1.1083904639005469,1.0919,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0164904639005467,0.0164904639005467,0.0002719353996552,1,12.0,1.0919,20.76086
1.1045913217973953,1.1045913217973953,1.09471,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0098813217973952,0.0098813217973952,9.76405204636776e-05,1,12.0,1.09471,21.85557
1.1033851203980287,1.1033851203980287,1.09403,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0093551203980286,0.0093551203980286,8.751827766161192e-05,1,12.0,1.09403,22.9496
1.106720129197041,1.106720129197041,1.09501,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0117101291970409,0.0117101291970409,0.0001371271258113,1,12.0,1.09501,24.044609999999995
1.1042156798883338,1.1042156798883338,1.09299,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0112256798883338,0.0112256798883338,0.0001260158889553,1,12.0,1.09299,25.1376
1.1042568980488117,1.1042568980488117,1.09713,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0071268980488117,0.0071268980488117,5.079267579815637e-05,1,12.0,1.09713,26.234729999999995
1.101442522094039,1.101442522094039,1.09722,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0042225220940388,0.0042225220940388,1.782969283464614e-05,1,12.0,1.09722,27.33195
1.0998912111665162,1.0998912111665162,1.09492,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0049712111665161,0.0049712111665161,2.471294046209446e-05,1,12.0,1.09492,28.426869999999997
1.0997784035917162,1.0997784035917162,1.09499,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0047884035917162,0.0047884035917162,2.2928808957161405e-05,1,12.0,1.09499,29.521859999999997
1.099981508693545,1.099981508693545,1.08748,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0125015086935449,0.0125015086935449,0.0001562877196147,1,12.0,1.08748,30.609339999999992
1.0985539180397943,1.0985539180397943,1.08808,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0104739180397943,0.0104739180397943,0.0001097029591043,1,12.0,1.08808,31.697419999999997
1.0983472478507572,1.0983472478507572,1.08747,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0108772478507572,0.0108772478507572,0.0001183145208068,1,12.0,1.08747,32.78489
1.0971908173022418,1.0971908173022418,1.08965,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0075408173022417,0.0075408173022417,5.686392558578877e-05,1,12.0,1.08965,33.87454
1.0966130626367183,1.0966130626367183,1.08813,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0084830626367184,0.0084830626367184,7.196235169848938e-05,1,12.0,1.08813,34.96267
1.0949733252208738,1.0949733252208738,1.08525,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0097233252208737,0.0097233252208737,9.454305335087884e-05,1,12.0,1.08525,36.04792
1.094159972820289,1.094159972820289,1.08839,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0057699728202891,0.0057699728202891,3.3292586346875254e-05,1,12.0,1.08839,37.13631
1.0934477885875222,1.0934477885875222,1.08466,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0087877885875222,0.0087877885875222,7.722522825898668e-05,1,12.0,1.08466,38.22097
1.0921211463919056,1.0921211463919056,1.0853,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0068211463919056,0.0068211463919056,4.6528038099807806e-05,1,12.0,1.0853,39.30626999999999
1.0910538296913126,1.0910538296913126,1.08337,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0076838296913126,0.0076838296913126,5.904123872509784e-05,1,12.0,1.08337,40.38963999999999
1.0886805387988887,1.0886805387988887,1.08449,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0041905387988887,0.0041905387988887,1.7560615424992005e-05,1,12.0,1.08449,41.47413
1.0877361995253352,1.0877361995253352,1.08174,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0059961995253352,0.0059961995253352,3.595440874763074e-05,1,12.0,1.08174,42.55587
1.0872839221078754,1.0872839221078754,1.08709,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0001939221078754,0.0001939221078754,3.7605783922876806e-08,1,12.0,1.08709,43.64296
1.0872220024875183,1.0872220024875183,1.07881,0.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0084120024875185,0.0084120024875185,7.076178585001742e-05,1,12.0,1.07881,44.72177
1.0861725807425175,1.0861725807425175,1.07407,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0121025807425174,0.0121025807425174,0.0001464724606291,1,12.0,1.07407,45.79584
1.0832027158145667,1.0832027158145667,1.07543,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0077727158145668,0.0077727158145668,6.041511113401752e-05,1,12.0,1.07543,46.87127
1.0821636203942238,1.0821636203942238,1.07729,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0048736203942236,0.0048736203942236,2.3752175746992943e-05,1,12.0,1.07729,47.94855999999999
1.081110921875103,1.081110921875103,1.07777,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0033409218751028,0.0033409218751028,1.1161758975540545e-05,1,12.0,1.07777,49.02633
1.0800957286744948,1.0800957286744948,1.07842,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0016757286744948,0.0016757286744948,2.808066590524221e-06,1,12.0,1.07842,50.10475
1.0793848561227206,1.0793848561227206,1.07717,0.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0022148561227206,0.0022148561227206,4.90558764435317e-06,1,12.0,1.07717,51.18192
1.0768914333703763,1.0768914333703763,1.07089,0.0,-1.0,-1.0,2023-12-06,2025-11-10,-0.0060014333703766,0.0060014333703766,3.601720249907006e-05,1,12.0,1.07089,52.25281
1.07565734612735,1.07565734612735,1.07274,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0029173461273499,0.0029173461273499,8.510908426763758e-06,1,12.0,1.07274,53.32555
1.0746783315406967,1.0746783315406967,1.07728,1.0,1.0,1.0,2023-12-06,2025-11-10,0.0026016684593033,0.0026016684593033,6.768678772133706e-06,1,12.0,1.07728,54.40283
1.0747386490275148,1.0747386490275148,1.07755,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0028113509724851,0.0028113509724851,7.903694290493445e-06,1,12.0,1.07755,55.48038
1.0746745753865927,1.0746745753865927,1.07791,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0032354246134072,0.0032354246134072,1.0467972429041136e-05,1,12.0,1.07791,56.55829000000001
1.073640794569317,1.073640794569317,1.08077,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.007129205430683,0.007129205430683,5.0825570072881006e-05,1,12.0,1.08077,57.63906000000001
1.073978664558425,1.073978664558425,1.08169,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0077113354415749,0.0077113354415749,5.946469429249046e-05,1,12.0,1.08169,58.72075000000001
1.073045520974968,1.073045520974968,1.0823,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0092544790250319,0.0092544790250319,8.564538202475647e-05,1,12.0,1.0823,59.80305000000001
1.0738691218693082,1.0738691218693082,1.08203,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0081608781306918,0.0081608781306918,6.659993186400506e-05,1,12.0,1.08203,60.885080000000016
1.0743089570055184,1.0743089570055184,1.08505,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0107410429944816,0.0107410429944816,0.0001153700046093,1,12.0,1.08505,61.97013000000002
1.0740518425509424,1.0740518425509424,1.08442,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0103681574490575,0.0103681574490575,0.0001074986888884,1,12.0,1.08442,63.05455000000002
1.07455860813649,1.07455860813649,1.08372,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.00916139186351,0.00916139186351,8.393110087678833e-05,1,12.0,1.08372,64.13827000000002
1.0750215513254848,1.0750215513254848,1.08042,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0053984486745151,0.0053984486745151,2.9143248091373957e-05,1,12.0,1.08042,65.21869000000002
1.0746671709259177,1.0746671709259177,1.08388,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0092128290740822,0.0092128290740822,8.487621954825565e-05,1,12.0,1.08388,66.30257000000002
1.0751264254698731,1.0751264254698731,1.08555,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0104235745301268,0.0104235745301268,0.0001086509059851,1,12.0,1.08555,67.38812000000001
1.0746869193934452,1.0746869193934452,1.08559,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0109030806065548,0.0109030806065548,0.000118877166713,1,12.0,1.08559,68.47371000000001
1.0752302194658698,1.0752302194658698,1.08975,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0145197805341301,0.0145197805341301,0.0002108240267593,1,12.0,1.08975,69.56346
1.0754370266881494,1.0754370266881494,1.09483,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0193929733118505,0.0193929733118505,0.0003760874138741,1,12.0,1.09483,70.65829000000001
1.0764028734504705,1.0764028734504705,1.09393,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0175271265495295,0.0175271265495295,0.0003072001650832,1,12.0,1.09393,71.75222000000001
1.0765354490689896,1.0765354490689896,1.09255,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0160145509310103,0.0160145509310103,0.0002564658415219,1,12.0,1.09255,72.84477000000001
1.07548757531328,1.07548757531328,1.09253,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.01704242468672,0.01704242468672,0.0002904442392025,1,12.0,1.09253,73.93730000000001
1.0755032951566674,1.0755032951566674,1.09477,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0192667048433325,0.0192667048433325,0.00037120591552,1,12.0,1.09477,75.03207
1.0759289136148615,1.0759289136148615,1.08837,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0124410863851385,0.0124410863851385,0.0001547806304424,1,12.0,1.08837,76.12044
1.0753851019083072,1.0753851019083072,1.08838,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0129948980916927,0.0129948980916927,0.0001688673764134,1,12.0,1.08838,77.20882
1.075877829002266,1.075877829002266,1.08719,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0113121709977341,0.0113121709977341,0.0001279652126819,1,12.0,1.08719,78.29601000000001
1.0749169483991703,1.0749169483991703,1.08647,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0115530516008295,0.0115530516008295,0.0001334730012914,1,12.0,1.08647,79.38248000000002
1.0756982243837965,1.0756982243837965,1.09196,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0162617756162035,0.0162617756162035,0.0002644453461917,1,12.0,1.09196,80.47444000000002
1.0759568336712706,1.0759568336712706,1.08604,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0100831663287295,0.0100831663287295,0.0001016702432128,1,12.0,1.08604,81.56048000000001
1.0759384179757123,1.0759384179757123,1.08057,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0046315820242877,0.0046315820242877,2.1451552047705e-05,1,12.0,1.08057,82.64105
1.0754841129199997,1.0754841129199997,1.08357,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0080858870800002,0.0080858870800002,6.538156987051485e-05,1,12.0,1.08357,83.72462
1.0750234358289408,1.0750234358289408,1.08315,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0081265641710592,0.0081265641710592,6.604104522634441e-05,1,12.0,1.08315,84.80777
1.075327997250581,1.075327997250581,1.08257,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0072420027494191,0.0072420027494191,5.244660382259392e-05,1,12.0,1.08257,85.89034000000001
1.0753125137695734,1.0753125137695734,1.07874,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0034274862304266,0.0034274862304266,1.1747661859764338e-05,1,12.0,1.07874,86.96908
1.0752354793623833,1.0752354793623833,1.0787,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0034645206376167,0.0034645206376167,1.2002903248472082e-05,1,12.0,1.0787,88.04778
1.0755917575467289,1.0755917575467289,1.07421,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,-0.0013817575467289,0.0013817575467289,1.9092539179424865e-06,1,12.0,1.07421,89.12199
1.075797052612524,1.075797052612524,1.07678,1.0,1.0,1.0,2023-12-06,2025-11-10,0.000982947387476,0.000982947387476,9.661855665460177e-07,1,12.0,1.07678,90.19877
1.076585289304715,1.076585289304715,1.0836,0.0,-1.0,1.0,2023-12-06,2025-11-10,0.0070147106952849,0.0070147106952849,4.920616613854465e-05,1,12.0,1.0836,91.28237
1.076842781553796,1.076842781553796,1.08373,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0068872184462041,0.0068872184462041,4.743377792573404e-05,1,12.0,1.08373,92.3661
1.077465058648242,1.077465058648242,1.08367,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0062049413517579,0.0062049413517579,3.8501297178756094e-05,1,12.0,1.08367,93.44977
1.0785193583349588,1.0785193583349588,1.08585,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0073306416650411,0.0073306416650411,5.373830722123743e-05,1,12.0,1.08585,94.53562
1.0799046021779528,1.0799046021779528,1.08568,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0057753978220471,0.0057753978220471,3.335522000290717e-05,1,12.0,1.08568,95.6213
1.080789994207259,1.080789994207259,1.07412,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,-0.006669994207259,0.006669994207259,4.448882272486862e-05,1,12.0,1.07412,96.69541999999998
1.0808099344969446,1.0808099344969446,1.07254,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0082699344969445,0.0082699344969445,6.839181658375393e-05,1,12.0,1.07254,97.76796
1.081571218713566,1.081571218713566,1.06409,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.017481218713566,0.017481218713566,0.0003055930077115,1,12.0,1.06409,98.83204999999998
1.0809503207165223,1.0809503207165223,1.0622,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0187503207165224,0.0187503207165224,0.0003515745269724,1,12.0,1.0622,99.89425
1.0794606343741864,1.0794606343741864,1.06178,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0176806343741864,0.0176806343741864,0.0003126048318736,1,12.0,1.06178,100.95602999999998
1.078431623295846,1.078431623295846,1.06729,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0111416232958458,0.0111416232958458,0.0001241357696665,1,12.0,1.06729,102.02331999999998
1.078311752843003,1.078311752843003,1.06411,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0142017528430031,0.0142017528430031,0.0002016897838137,1,12.0,1.06411,103.08742999999998
1.0768180554279911,1.0768180554279911,1.06567,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0111480554279912,0.0111480554279912,0.0001242791398255,1,12.0,1.06567,104.15309999999998
1.0766925680491657,1.0766925680491657,1.06539,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0113025680491656,0.0113025680491656,0.000127748044506,1,12.0,1.06539,105.21848999999996
1.0750203189106031,1.0750203189106031,1.07021,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0048103189106034,0.0048103189106034,2.3139168021709278e-05,1,12.0,1.07021,106.28869999999998
1.0741998057542694,1.0741998057542694,1.06982,1.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0043798057542694,0.0043798057542694,1.918269844513169e-05,1,12.0,1.06982,107.35851999999996
1.0734545205449464,1.0734545205449464,1.07297,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0004845205449464,0.0004845205449464,2.3476015847516575e-07,1,12.0,1.07297,108.43148999999995
1.073275073809539,1.073275073809539,1.06937,0.0,1.0,-1.0,2023-12-06,2025-11-10,-0.0039050738095387,0.0039050738095387,1.524960145794549e-05,1,12.0,1.06937,109.50085999999996
1.072772131662658,1.072772131662658,1.07196,1.0,1.0,1.0,2023-12-06,2025-11-10,-0.0008121316626579,0.0008121316626579,6.595578374915212e-07,1,12.0,1.07196,110.57281999999998
1.071314031424356,1.071314031424356,1.06664,0.0,-1.0,-1.0,2023-12-06,2025-11-10,-0.0046740314243558,0.0046740314243558,2.184656975586599e-05,1,12.0,1.06664,111.63946
1.0705266962388185,1.0705266962388185,1.07168,1.0,1.0,1.0,2023-12-06,2025-11-10,0.0011533037611815,0.0011533037611815,1.330109565555397e-06,1,12.0,1.07168,112.71114
1.0701894382713864,1.0701894382713864,1.07253,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0023405617286136,0.0023405617286136,5.478229205450836e-06,1,12.0,1.07253,113.78367
1.0692719564670448,1.0692719564670448,1.07628,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0070080435329551,0.0070080435329551,4.9112674159794416e-05,1,12.0,1.07628,114.85994999999998
1.0694806013915523,1.0694806013915523,1.07693,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0074493986084476,0.0074493986084476,5.549353962754136e-05,1,12.0,1.07693,115.93688
1.069013501025659,1.069013501025659,1.07543,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0064164989743409,0.0064164989743409,4.1171459087718256e-05,1,12.0,1.07543,117.01231
1.0692118017559418,1.0692118017559418,1.07463,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0054181982440582,0.0054181982440582,2.93568722119154e-05,1,12.0,1.07463,118.08693999999998
1.0693030897631728,1.0693030897631728,1.07818,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0088769102368271,0.0088769102368271,7.879953535268628e-05,1,12.0,1.07818,119.16512
1.0698273457868166,1.0698273457868166,1.07692,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0070926542131835,0.0070926542131835,5.030574378778969e-05,1,12.0,1.07692,120.24204
1.0700009497849754,1.0700009497849754,1.07894,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0089390502150246,0.0089390502150246,7.990661874673159e-05,1,12.0,1.07894,121.32098
1.0699930404451954,1.0699930404451954,1.0819,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0119069595548046,0.0119069595548046,0.0001417756858397,1,12.0,1.0819,122.40288
1.0710962117783651,1.0710962117783651,1.08834,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0172437882216347,0.0172437882216347,0.0002973482322325,1,12.0,1.08834,123.49122
1.072252440963151,1.072252440963151,1.08666,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0144075590368488,0.0144075590368488,0.0002075777574002,1,12.0,1.08666,124.57788
1.072947196405514,1.072947196405514,1.08696,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0140128035944859,0.0140128035944859,0.0001963586645776,1,12.0,1.08696,125.66484
1.0746908101936674,1.0746908101936674,1.08569,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0109991898063326,0.0109991898063326,0.0001209821763957,1,12.0,1.08569,126.75053
1.075811230637342,1.075811230637342,1.08534,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.009528769362658,0.009528769362658,9.079744556672988e-05,1,12.0,1.08534,127.83587
1.0761506514152364,1.0761506514152364,1.08215,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0059993485847635,0.0059993485847635,3.599218344150485e-05,1,12.0,1.08215,128.91802
1.0770548020086963,1.0770548020086963,1.08138,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0043251979913034,0.0043251979913034,1.8707337663975715e-05,1,12.0,1.08138,129.9994
1.0774344472032182,1.0774344472032182,1.08456,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.0071255527967817,0.0071255527967817,5.0773502659723954e-05,1,12.0,1.08456,131.08396000000002
1.0787868061223258,1.0787868061223258,1.08587,-1.0,-1.0,1.0,2023-12-06,2025-11-10,0.007083193877674,0.007083193877674,5.017163550871968e-05,1,12.0,1.08587,132.16983000000002
1.0791077039962824,1.0791077039962824,1.08559,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,0.0064822960037176,0.0064822960037176,4.202016147981363e-05,1,12.0,1.08559,133.25542000000002
1.0802298765582474,1.0802298765582474,1.08003,-1.0,-1.0,-1.0,2023-12-06,2025-11-10,-0.0001998765582473,0.0001998765582473,3.9950638536818494e-08,1,12.0,1.08003,134.33545
1.080028298295714,1.080028298295714,1.08317,0.0,-1.0,1.0,2023-12-06,2025-11-10,0.003141701704286,0.003141701704286,9.870289598714e-06,1,12.0,1.08317,135.41862
